istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
03097035;Esino Lario;Lecco;1;751;42,06;;76,92;71,31;6,43;26,17;48,28;271,17
03097036;Galbiate;Lecco;1;8.410;7,85;;32,07;38,82;12,41;13,43;15,00;119,57
03097037;Garbagnate Monastero;Lecco;1;2.529;6,62;;23,70;37,33;7,26;27,24;24,31;126,45
03097038;Garlate;Lecco;1;2.595;7,77;;35,63;45,81;16,42;16,60;16,70;138,93
03097039;Imbersago;Lecco;1;2.484;6,44;;23,56;36,04;10,50;17,54;15,16;109,24
03097040;Introbio;Lecco;1;1.948;14,01;;32,47;49,94;13,73;24,43;19,96;154,54
03097092;La Valletta Brianza;Lecco;1;4.643;5,87;;26,30;30,62;9,66;22,77;20,00;115,20
03097042;Lecco;Lecco;1;47.145;9,46;;44,30;42,62;44,63;13,55;27,28;181,84
03097043;Lierna;Lecco;1;2.150;11,72;;40,68;44,58;1,66;5,85;12,93;117,42
03097044;Lomagna;Lecco;1;5.038;7,05;;28,71;36,29;10,71;21,76;16,62;121,15
03097045;Malgrate;Lecco;1;4.188;3,79;;23,00;27,50;13,86;15,12;22,30;105,57
03097046;Mandello del Lario;Lecco;1;9.912;8,19;;27,64;37,93;14,72;14,67;15,05;118,19
03097047;Margno;Lecco;1;391;29,17;;32,44;87,84;40,54;69,45;23,24;282,68
03097048;Merate;Lecco;1;14.885;7,13;;32,87;42,65;12,69;11,33;13,25;119,92
03097049;Missaglia;Lecco;1;8.906;6,73;;24,00;36,17;4,04;11,86;13,21;96,01
03097050;Moggio;Lecco;1;496;16,14;;63,64;89,10;119,95;5,66;27,39;321,87
03097051;Molteno;Lecco;1;3.525;6,00;;18,43;39,05;4,28;21,43;14,43;103,62
03097052;Monte Marenzo;Lecco;1;1.817;14,43;;32,88;31,75;3,35;16,77;16,11;115,28
03097053;Montevecchia;Lecco;1;2.679;8,01;;29,38;31,60;7,92;21,90;18,98;117,78
03097054;Monticello Brianza;Lecco;1;4.117;7,08;;30,31;35,16;13,99;20,24;19,34;126,11
03097056;Nibionno;Lecco;1;3.568;5,75;;42,86;35,33;9,63;25,81;18,52;137,88
03097057;Oggiono;Lecco;1;9.149;7,09;;30,53;37,64;7,36;14,29;11,89;108,80
03097058;Olgiate Molgora;Lecco;1;6.294;7,58;;26,97;38,58;5,17;7,61;11,89;97,81
03097059;Olginate;Lecco;1;6.931;7,47;0,03;32,55;38,87;18,07;21,78;17,56;139,22
03097060;Oliveto Lario;Lecco;1;1.170;17,42;;60,30;50,10;16,92;16,59;20,87;184,57
03097061;Osnago;Lecco;1;4.736;2,68;;26,53;36,58;8,84;25,52;17,31;118,11
03097062;Paderno d'Adda;Lecco;1;3.873;9,33;;31,37;35,05;4,87;11,99;14,20;106,81
03097063;Pagnona;Lecco;1;317;11,36;;26,17;40,73;1,99;15,61;20,89;116,74
03097064;Parlasco;Lecco;1;138;11,63;;44,18;71,17;14,06;66,46;20,52;228,03
03097065;Pasturo;Lecco;1;1.963;14,74;;33,66;52,42;7,94;17,39;15,47;141,62
03097067;Perledo;Lecco;1;839;24,81;;97,13;76,09;23,93;37,24;23,27;282,48
03097068;Pescate;Lecco;1;2.160;7,75;;34,92;35,18;14,81;11,23;18,10;121,99
03097069;Premana;Lecco;1;2.168;13,03;;36,97;34,09;5,42;17,91;14,62;122,03
03097070;Primaluna;Lecco;1;2.268;8,02;;19,43;37,79;12,97;21,32;15,96;115,50
03097071;Robbiate;Lecco;1;6.316;6,70;;29,68;31,91;7,69;33,08;31,97;141,05
03097072;Rogeno;Lecco;1;2.990;5,58;;23,03;31,54;10,66;15,60;27,85;114,27
03097074;Santa Maria Hoe;Lecco;1;2.111;6,89;;30,87;35,94;11,34;26,73;22,12;133,89
03097075;Sirone;Lecco;1;2.344;6,19;;27,27;35,56;4,73;9,15;13,73;96,64
03097076;Sirtori;Lecco;1;2.770;6,06;;28,32;34,68;2,40;11,89;19,54;102,89
03097077;Sueglio;Lecco;1;146;62,64;;38,56;120,84;;27,45;34,29;283,79
03097078;Suello;Lecco;1;1.735;6,86;;31,96;45,70;5,29;11,91;14,24;115,98
03097079;Taceno;Lecco;1;595;12,16;;16,79;58,46;19,97;26,82;22,71;156,91
03097082;Valgreghentino;Lecco;1;3.365;5,84;0,26;28,43;33,68;7,10;13,01;11,92;100,23
03097083;Valmadrera;Lecco;1;11.311;6,12;;26,55;32,78;19,90;6,78;16,81;108,95
03097093;Valvarrone;Lecco;1;489;44,56;;35,72;63,79;4,34;24,90;27,17;200,48
03097084;Varenna;Lecco;1;681;50,87;;44,26;254,18;121,71;25,35;70,68;567,06
03097086;Vercurago;Lecco;1;2.694;8,73;;27,82;24,03;22,98;6,89;16,59;107,04
03097091;Verderio;Lecco;1;5.469;8,74;;32,15;30,55;8,79;12,35;12,82;105,39
03097090;Vigano;Lecco;1;2.066;7,37;;28,20;38,77;10,86;19,06;13,35;120,50
09049001;Bibbona;Livorno;1;3.202;35,75;89,70;180,87;80,85;105,22;80,97;74,36;647,72
09049002;Campiglia Marittima;Livorno;1;12.416;30,24;45,87;41,26;60,16;24,45;14,36;12,11;228,83
09049004;Capoliveri;Livorno;1;3.912;68,36;70,97;319,42;128,18;84,87;97,25;37,75;811,40
09049005;Capraia Isola;Livorno;1;372;233,60;92,25;66,66;56,55;21,63;95,62;17,10;627,40
09049006;Castagneto Carducci;Livorno;1;8.716;53,54;58,58;84,53;87,96;64,50;28,18;21,72;399,01
09049007;Cecina;Livorno;1;28.064;36,82;43,52;56,60;29,98;25,77;27,63;6,86;265,76
09049008;Collesalvetti;Livorno;1;16.407;29,96;70,79;52,30;25,28;15,00;32,21;29,63;261,62
09049009;Livorno;Livorno;1;153.186;17,43;0,97;76,46;41,18;35,32;26,05;30,59;229,74
09049010;Marciana;Livorno;1;2.060;61,06;62,10;390,50;123,20;124,27;145,55;34,61;949,31
09049011;Marciana Marina;Livorno;1;1.869;30,05;52,37;174,36;108,36;48,89;145,02;52,44;621,12
09049012;Piombino;Livorno;1;32.443;25,44;41,71;38,00;60,30;41,16;16,86;12,42;246,10
09049013;Porto Azzurro;Livorno;1;3.611;16,62;116,80;161,39;30,75;69,86;78,97;80,26;554,65
09049014;Portoferraio;Livorno;1;11.808;29,74;43,20;152,18;91,45;36,84;70,63;28,63;456,77
09049021;Rio;Livorno;1;3.381;32,39;36,77;109,80;76,78;145,49;50,74;90,67;605,69
09049017;Rosignano Marittimo;Livorno;1;30.043;41,19;54,85;60,19;37,06;26,16;34,77;16,22;321,59
09049018;San Vincenzo;Livorno;1;6.406;51,44;69,02;82,44;111,42;81,65;51,87;31,05;478,89
09049020;Suvereto;Livorno;1;2.933;48,98;18,29;93,84;39,13;23,39;25,21;31,43;280,27
03098004;Borghetto Lodigiano;Lodi;1;4.353;7,58;23,39;23,33;15,52;14,30;12,09;8,47;105,76
03098008;Casaletto Lodigiano;Lodi;1;2.997;6,22;7,86;37,24;29,10;5,88;67,57;7,46;161,33
03098009;Casalmaiocco;Lodi;1;3.195;7,09;4,92;36,03;27,21;9,28;17,63;24,74;126,90
03098010;Casalpusterlengo;Lodi;1;15.608;4,59;12,21;38,49;19,16;17,86;23,53;10,94;128,30
03098011;Caselle Landi;Lodi;1;1.453;5,55;;27,97;32,87;24,22;23,85;12,61;127,41
03098012;Caselle Lurani;Lodi;1;3.068;6,29;9,01;30,54;27,19;5,54;14,37;7,02;102,44
03098062;Castelgerundo;Lodi;1;1.442;6,81;13,82;34,32;19,48;6,94;18,69;5,18;105,25
03098013;Castelnuovo Bocca d'Adda;Lodi;1;1.534;6,10;;30,73;32,56;6,22;19,41;10,35;106,02
03098014;Castiglione d'Adda;Lodi;1;4.508;9,70;;33,80;11,26;6,45;34,54;6,22;102,26
03098015;Castiraga Vidardo;Lodi;1;3.060;4,24;17,94;19,29;7,93;14,76;22,12;8,07;94,35
03098017;Cavenago d'Adda;Lodi;1;2.125;9,43;12,86;35,10;22,90;7,30;14,73;10,84;113,46
03098018;Cervignano d'Adda;Lodi;1;2.240;6,20;10,97;33,51;30,33;7,77;28,30;17,46;137,95
03098019;Codogno;Lodi;1;15.674;20,90;20,71;38,32;7,75;27,86;12,26;11,62;139,42
03098020;Comazzo;Lodi;1;2.341;6,10;7,85;35,57;22,06;7,25;9,12;5,38;96,59
03098021;Cornegliano Laudense;Lodi;1;2.843;8,66;10,08;29,69;17,40;14,67;46,65;14,12;141,61
03098022;Corno Giovine;Lodi;1;1.142;5,23;14,36;41,65;17,69;22,92;26,19;5,99;134,02
03098023;Cornovecchio;Lodi;1;197;3,63;;18,30;29,31;61,27;24,90;16,86;155,73
03098026;Fombio;Lodi;1;2.259;8,71;19,46;43,87;14,07;11,57;25,68;6,50;129,85
03098027;Galgagnano;Lodi;1;1.327;11,05;9,77;39,55;16,98;6,33;31,84;4,41;120,24
03098031;Lodi;Lodi;1;45.192;13,02;12,53;30,52;13,88;24,74;36,53;32,01;163,98
03098032;Lodi Vecchio;Lodi;1;7.668;7,88;8,29;24,26;14,20;4,33;17,28;11,04;87,62
03098033;Maccastorna;Lodi;1;61;3,00;;15,10;34,10;1,41;60,93;5,18;123,46
03098034;Mairago;Lodi;1;1.372;9,37;17,85;31,31;12,82;6,98;14,73;16,56;109,88
03098035;Maleo;Lodi;1;3.036;7,24;;36,47;30,47;7,38;22,22;13,19;116,96
03098036;Marudo;Lodi;1;1.763;5,65;29,48;23,43;4,16;11,34;23,25;6,79;104,11
03098038;Meleti;Lodi;1;454;3,55;;37,77;33,04;3,62;11,68;14,31;105,64
03098039;Merlino;Lodi;1;1.690;9,48;13,25;39,60;26,68;10,19;33,69;46,76;184,15
03098040;Montanaso Lombardo;Lodi;1;2.246;19,77;4,73;25,32;10,59;2,50;6,92;7,25;77,43
03098041;Mulazzano;Lodi;1;5.824;8,25;8,99;36,61;23,88;3,41;15,05;8,63;104,81
03098042;Orio Litta;Lodi;1;2.038;10,95;13,24;30,75;17,42;2,99;42,64;10,02;128,30
03098044;Ossago Lodigiano;Lodi;1;1.419;6,50;20,30;22,11;19,97;7,70;7,59;8,65;92,81
03098045;Pieve Fissiraga;Lodi;1;1.751;38,32;10,43;55,05;22,91;8,85;15,50;1,58;153,21
03098046;Salerano sul Lambro;Lodi;1;2.660;5,90;13,39;24,97;9,34;13,49;6,13;5,18;78,40
03098047;San Fiorano;Lodi;1;1.876;6,17;;31,65;13,68;19,29;25,10;;96,42
03098049;San Rocco al Porto;Lodi;1;3.382;7,66;19,23;38,58;13,85;7,81;23,10;18,59;128,82
03098050;Sant'Angelo Lodigiano;Lodi;1;13.449;6,18;15,95;30,03;25,30;8,90;7,00;5,84;99,21
03098051;Santo Stefano Lodigiano;Lodi;1;1.843;5,84;19,40;29,45;14,14;21,78;14,28;17,02;122,89
03098052;Secugnago;Lodi;1;2.004;8,05;10,17;21,81;17,30;0,63;41,07;7,70;106,73
03098053;Senna Lodigiana;Lodi;1;1.803;7,12;;23,83;53,76;7,81;12,57;8,47;115,33
03098055;Sordio;Lodi;1;3.431;7,54;11,40;31,88;15,34;7,47;18,77;13,16;105,83
03098057;Terranova dei Passerini;Lodi;1;935;10,22;;38,06;4,88;23,61;50,98;6,21;134,34
03098058;Turano Lodigiano;Lodi;1;1.515;11,22;;40,27;;11,98;23,85;19,81;107,13
03098059;Valera Fratta;Lodi;1;1.752;5,48;22,80;25,36;8,88;15,50;35,90;8,03;121,95
03098060;Villanova del Sillaro;Lodi;1;1.877;5,70;12,56;22,66;15,93;15,42;35,73;12,75;121,02
03098061;Zelo Buon Persico;Lodi;1;7.429;4,55;19,43;29,68;10,84;18,82;30,79;2,58;116,91
09046001;Altopascio;Lucca;1;15.919;23,52;23,95;64,45;19,79;11,32;21,01;8,50;180,63
09046002;Bagni di Lucca;Lucca;1;5.616;21,68;10,69;114,29;23,10;13,96;61,26;45,13;290,11
09046003;Barga;Lucca;1;9.387;18,93;1,95;110,84;32,25;25,59;25,89;31,75;247,20
09046004;Borgo a Mozzano;Lucca;1;6.694;20,87;2,36;125,54;33,58;25,81;32,82;27,68;268,66
09046005;Camaiore;Lucca;1;31.860;21,38;15,26;132,63;49,76;17,96;59,72;12,95;315,18
09046006;Camporgiano;Lucca;1;2.004;72,56;28,01;36,14;17,90;6,62;28,24;44,80;234,26
09046007;Capannori;Lucca;1;46.343;12,60;9,56;94,79;25,30;5,31;35,70;19,59;202,84
09046008;Careggine;Lucca;1;504;82,70;31,92;41,19;20,40;15,90;34,64;28,69;255,44
09046009;Castelnuovo di Garfagnana;Lucca;1;5.609;100,01;38,60;49,81;24,67;23,31;32,41;49,08;317,89
09046010;Castiglione di Garfagnana;Lucca;1;1.718;61,29;23,55;30,52;15,12;;36,38;24,75;191,62
09046011;Coreglia Antelminelli;Lucca;1;5.066;20,84;1,30;113,30;19,39;1,99;50,11;14,42;221,36
09046036;Fabbriche di Vergemoli;Lucca;1;706;44,49;1,77;180,57;21,38;;37,30;4,94;290,45
09046013;Forte dei Marmi;Lucca;1;6.753;51,81;31,81;315,53;86,85;147,35;132,87;63,60;884,21
09046014;Fosciandora;Lucca;1;549;58,80;22,69;29,28;14,51;;33,67;58,00;229,68
09046015;Gallicano;Lucca;1;3.607;97,31;37,56;48,46;24,01;22,03;40,95;60,15;330,47
09046017;Lucca;Lucca;1;89.136;20,21;16,22;88,44;22,53;20,15;42,31;29,11;244,43
09046018;Massarosa;Lucca;1;21.857;19,30;10,31;89,37;35,68;7,61;34,92;42,91;265,30
09046019;Minucciano;Lucca;1;1.783;84,37;32,56;42,02;20,81;;39,74;34,92;254,42
09046020;Molazzana;Lucca;1;981;65,17;25,15;32,46;16,08;6,33;25,64;48,88;219,70
09046021;Montecarlo;Lucca;1;4.441;14,46;8,09;92,68;21,67;21,18;30,06;21,30;209,43
09046022;Pescaglia;Lucca;1;3.274;33,43;19,58;80,71;19,09;;24,62;18,63;196,07
09046023;Piazza al Serchio;Lucca;1;2.086;76,02;29,34;37,86;18,76;;30,12;28,99;221,08
09046024;Pietrasanta;Lucca;1;22.835;27,31;16,38;164,33;56,72;30,14;51,05;18,70;364,63
09046025;Pieve Fosciana;Lucca;1;2.227;81,62;31,50;40,65;19,98;6,75;27,33;41,15;248,96
09046026;Porcari;Lucca;1;8.836;26,26;30,04;95,32;27,25;13,46;30,03;29,43;254,65
09046027;San Romano in Garfagnana;Lucca;1;1.324;67,07;25,94;33,48;16,59;26,98;31,28;42,14;243,48
09046028;Seravezza;Lucca;1;12.453;24,12;11,82;144,43;44,63;11,33;36,31;27,44;300,08
09046037;Sillano Giuncugnano;Lucca;1;999;30,96;2,39;173,99;25,75;;28,75;5,07;266,90
09046030;Stazzema;Lucca;1;2.868;29,91;32,56;45,87;38,83;;58,50;21,36;282,26
09046031;Vagli Sotto;Lucca;1;790;74,55;28,77;37,13;18,39;;22,96;25,86;207,66
09046033;Viareggio;Lucca;1;60.793;34,23;22,48;138,00;41,78;34,04;34,94;14,41;323,29
09046034;Villa Basilica;Lucca;1;1.462;53,48;24,55;218,51;17,69;3,22;25,38;3,74;346,58
09046035;Villa Collemandina;Lucca;1;1.179;73,10;28,21;36,40;18,03;1,84;25,24;29,72;212,55
11043002;Apiro;Macerata;1;2.040;18,49;9,25;49,64;13,12;10,70;8,37;14,32;124,85
11043003;Appignano;Macerata;1;4.067;10,55;8,53;33,18;15,34;16,65;6,18;15,35;106,82
11043004;Belforte del Chienti;Macerata;1;1.851;16,98;8,35;23,91;13,12;;0,90;13,22;77,43
11043005;Bolognola;Macerata;1;141;;60,09;9,91;23,84;;1,48;21,57;117,14
11043006;Caldarola;Macerata;1;1.603;24,83;11,92;37,28;11,73;;0,13;12,23;98,14
11043007;Camerino;Macerata;1;6.099;19,36;13,77;58,98;12,65;7,43;12,89;17,38;143,57
11043008;Camporotondo di Fiastrone;Macerata;1;471;10,07;5,66;41,90;16,83;;9,55;13,40;98,25
11043009;Castelraimondo;Macerata;1;4.379;12,67;8,95;63,98;11,84;;16,03;17,00;131,47
11043010;Castelsantangelo sul Nera;Macerata;1;221;13,20;27,00;130,80;7,22;;36,78;26,81;243,25
11043011;Cessapalombo;Macerata;1;436;;11,63;5,64;6,25;;1,18;8,77;34,05
11043012;Cingoli;Macerata;1;9.575;12,80;10,30;44,06;12,56;16,43;9,99;15,91;123,09
11043013;Civitanova Marche;Macerata;1;42.000;14,58;14,93;58,06;18,09;24,62;13,42;20,80;165,86
11043014;Colmurano;Macerata;1;1.154;1,77;9,79;11,99;9,87;;2,70;11,77;48,64
11043015;Corridonia;Macerata;1;14.703;10,87;11,88;37,89;15,78;;8,35;16,67;102,51
11043016;Esanatoglia;Macerata;1;1.899;4,52;10,71;53,65;14,41;1,86;14,48;18,93;119,69
11043017;Fiastra;Macerata;1;608;;34,07;13,48;11,42;;3,17;19,96;83,41
11043019;Fiuminata;Macerata;1;1.258;14,17;11,77;54,85;13,40;;13,94;16,56;125,69
11043020;Gagliole;Macerata;1;518;11,95;14,39;73,97;12,24;;20,37;20,98;155,12
11043021;Gualdo;Macerata;1;718;17,27;10,37;60,31;10,82;;13,03;16,72;129,56
11043022;Loro Piceno;Macerata;1;2.149;12,32;11,41;54,77;11,17;;13,16;17,20;121,08
11043023;Macerata;Macerata;1;40.553;11,84;10,55;71,23;13,85;26,53;17,53;18,76;171,45
11043024;Matelica;Macerata;1;9.080;11,90;11,77;46,10;14,39;;10,68;17,24;113,17
11043025;Mogliano;Macerata;1;4.307;9,86;9,91;34,33;12,16;22,30;7,29;13,43;110,17
11043027;Monte Cavallo;Macerata;1;102;168,00;23,11;59,73;11,77;;16,01;24,19;304,62
11043031;Monte San Giusto;Macerata;1;7.467;13,64;7,41;41,90;11,77;;8,97;13,41;97,95
11043032;Monte San Martino;Macerata;1;689;15,08;9,05;54,14;9,36;;11,83;14,69;115,06
11043026;Montecassiano;Macerata;1;6.802;9,39;8,80;44,86;15,24;8,98;9,38;16,71;114,43
11043028;Montecosaro;Macerata;1;7.411;9,50;11,08;33,00;11,74;4,56;7,09;14,71;92,63
11043029;Montefano;Macerata;1;3.296;8,38;10,50;58,85;12,41;8,01;15,36;18,21;132,81
11043030;Montelupone;Macerata;1;3.367;11,06;8,27;33,01;14,29;15,05;6,56;14,62;103,83
11043033;Morrovalle;Macerata;1;9.837;12,30;11,11;44,74;13,55;21,94;9,93;15,83;130,45
11043034;Muccia;Macerata;1;801;3,80;15,99;58,91;11,46;;16,05;18,86;126,18
11043035;Penna San Giovanni;Macerata;1;927;15,60;9,78;57,11;9,64;;12,54;15,39;121,01
11043036;Petriolo;Macerata;1;1.827;7,22;8,22;39,80;9,72;;10,42;13,54;89,74
11043038;Pieve Torina;Macerata;1;1.226;4,80;20,90;57,84;8,25;;16,00;17,83;126,67
11043039;Pioraco;Macerata;1;957;14,69;13,31;72,27;21,62;11,53;15,49;19,49;169,64
11043040;Poggio San Vicino;Macerata;1;220;10,57;29,81;3,90;2,97;47,73;0,95;10,95;106,98
11043041;Pollenza;Macerata;1;6.204;9,14;8,28;36,73;13,35;19,18;8,36;14,70;110,72
11043042;Porto Recanati;Macerata;1;12.436;17,30;18,42;72,14;15,44;41,05;17,36;23,33;206,55
11043043;Potenza Picena;Macerata;1;15.503;13,57;13,66;58,11;15,49;18,49;13,40;20,15;154,17
11043044;Recanati;Macerata;1;20.696;11,72;9,20;45,09;12,37;15,16;10,40;15,93;120,88
11043045;Ripe San Ginesio;Macerata;1;800;18,19;8,87;49,47;8,65;;12,99;14,45;113,47
11043046;San Ginesio;Macerata;1;3.060;12,82;8,62;42,86;12,36;17,72;9,10;14,90;119,36
11043047;San Severino Marche;Macerata;1;11.893;10,83;10,06;44,65;11,90;21,69;16,16;14,86;130,18
11043048;Sant'Angelo in Pontano;Macerata;1;1.263;17,35;12,42;49,38;9,45;;9,90;15,04;114,50
11043049;Sarnano;Macerata;1;3.054;14,96;9,77;61,53;10,42;;13,68;16,23;127,59
11043050;Sefro;Macerata;1;455;33,82;12,62;27,14;12,67;;7,10;13,60;107,87
11043051;Serrapetrona;Macerata;1;888;17,44;11,40;34,72;12,10;;5,32;15,04;97,04
11043052;Serravalle di Chienti;Macerata;1;1.043;5,90;17,37;48,00;9,19;;11,59;16,34;109,39
11043053;Tolentino;Macerata;1;17.760;11,35;14,57;62,75;16,78;21,45;15,61;20,71;164,52
11043054;Treia;Macerata;1;9.096;11,51;11,01;50,31;13,92;25,17;12,15;17,63;142,84
11043055;Urbisaglia;Macerata;1;2.395;13,14;10,02;52,98;16,10;30,19;13,92;19,89;157,53
11043056;Ussita;Macerata;1;360;17,21;34,86;160,64;19,04;;42,55;40,76;317,40
11043058;Valfornace;Macerata;1;893;1,34;11,94;12,37;10,52;;2,90;13,01;52,93
11043057;Visso;Macerata;1;952;21,49;25,43;98,38;50,89;;20,31;55,83;275,92
03020001;Acquanegra sul Chiese;Mantova;1;2.691;5,25;8,40;47,69;34,15;5,71;20,05;21,25;144,24
03020002;Asola;Mantova;1;9.880;4,41;8,53;43,70;29,36;6,00;24,55;12,80;131,45
03020003;Bagnolo San Vito;Mantova;1;5.910;9,04;6,57;51,07;37,10;5,71;30,13;22,00;163,81
03020072;Borgo Mantovano;Mantova;1;5.261;7,57;7,49;49,09;34,96;1,88;46,03;11,99;160,29
03020071;Borgo Virgilio;Mantova;1;15.027;6,18;;53,76;14,90;8,08;10,16;28,70;124,10
03020073;Borgocarbonara;Mantova;1;1.861;9,68;6,19;40,95;33,83;1,85;26,19;10,39;135,68
03020007;Bozzolo;Mantova;1;4.043;5,60;7,61;52,74;36,05;5,23;23,97;16,76;153,21
03020008;Canneto sull'Oglio;Mantova;1;4.318;14,25;;27,28;14,85;13,60;16,22;12,59;100,79
03020010;Casalmoro;Mantova;1;2.206;4,60;4,47;39,47;29,97;;21,02;10,56;112,60
03020011;Casaloldo;Mantova;1;2.611;6,40;5,22;38,35;27,10;10,99;36,56;10,04;137,46
03020012;Casalromano;Mantova;1;1.489;7,06;3,45;36,78;23,39;4,38;28,69;8,46;115,29
03020014;Castel d'Ario;Mantova;1;4.652;6,01;5,73;47,22;32,87;6,73;28,70;10,78;140,08
03020015;Castel Goffredo;Mantova;1;12.793;5,78;6,84;39,72;32,24;5,39;20,84;11,75;124,51
03020013;Castelbelforte;Mantova;1;3.311;9,53;6,12;43,32;31,43;17,91;23,57;10,74;147,38
03020016;Castellucchio;Mantova;1;5.172;4,24;6,30;36,72;30,63;3,69;20,10;7,67;110,79
03020017;Castiglione delle Stiviere;Mantova;1;23.855;7,76;14,29;55,50;15,65;9,05;22,01;9,31;133,58
03020018;Cavriana;Mantova;1;3.722;3,69;;38,03;12,37;8,90;23,37;21,10;109,46
03020019;Ceresara;Mantova;1;2.511;6,86;3,37;40,75;25,77;;38,59;11,81;129,14
03020020;Commessaggio;Mantova;1;1.051;16,34;;59,60;17,08;2,04;28,46;18,37;145,13
03020021;Curtatone;Mantova;1;14.688;4,98;;61,44;15,92;5,13;12,71;33,35;136,56
03020022;Dosolo;Mantova;1;3.176;13,65;;59,06;18,04;0,34;13,47;9,68;117,48
03020024;Gazoldo degli Ippoliti;Mantova;1;3.042;9,62;;46,84;20,45;1,67;13,75;11,31;106,65
03020025;Gazzuolo;Mantova;1;2.087;5,18;6,71;46,95;36,58;4,75;22,76;13,23;138,76
03020026;Goito;Mantova;1;10.050;9,32;4,75;48,09;30,92;8,15;23,11;12,89;141,91
03020027;Gonzaga;Mantova;1;8.696;6,70;5,70;43,64;32,02;8,88;23,32;30,40;153,04
03020028;Guidizzolo;Mantova;1;6.001;;5,79;41,33;34,88;13,38;16,37;9,10;126,15
03020029;Magnacavallo;Mantova;1;1.383;9,44;4,99;56,90;33,19;;24,61;10,64;142,00
03020030;Mantova;Mantova;1;49.218;15,91;6,86;93,02;36,79;49,33;35,79;33,25;276,02
03020031;Marcaria;Mantova;1;6.401;4,93;6,88;48,37;31,34;14,39;25,55;14,78;148,38
03020032;Mariana Mantovana;Mantova;1;820;9,73;5,82;57,55;30,67;5,31;25,90;21,58;158,89
03020033;Marmirolo;Mantova;1;7.646;4,60;9,48;47,23;29,37;3,01;22,26;18,92;136,97
03020034;Medole;Mantova;1;4.215;8,73;6,47;35,06;26,29;0,77;18,37;7,85;109,56
03020035;Moglia;Mantova;1;5.391;6,55;6,47;40,02;29,52;8,69;23,70;10,89;127,72
03020036;Monzambano;Mantova;1;4.803;6,45;5,87;54,12;28,56;0,43;21,13;6,77;124,64
03020037;Motteggiana;Mantova;1;2.419;8,85;6,37;49,22;34,87;5,92;43,55;13,52;169,01
03020038;Ostiglia;Mantova;1;6.690;15,84;;66,84;27,02;17,93;27,86;25,56;183,86
03020039;Pegognaga;Mantova;1;6.876;6,85;7,14;40,56;32,58;13,37;21,97;21,57;148,08
03020041;Piubega;Mantova;1;1.732;8,78;;33,71;7,95;4,00;12,76;12,27;82,45
03020042;Poggio Rusco;Mantova;1;6.447;4,91;7,14;54,25;32,18;5,68;31,00;15,15;153,47
03020043;Pomponesco;Mantova;1;1.711;14,28;12,40;77,17;40,76;3,58;52,18;38,55;241,14
03020044;Ponti sul Mincio;Mantova;1;2.342;10,71;8,61;53,02;27,44;6,31;25,54;11,37;145,22
03020045;Porto Mantovano;Mantova;1;16.667;5,93;9,25;47,54;34,28;10,41;29,03;12,05;152,53
03020046;Quingentole;Mantova;1;1.023;10,99;5,39;50,07;34,43;12,01;28,34;14,19;157,85
03020047;Quistello;Mantova;1;5.277;8,10;7,74;56,54;36,08;8,22;30,97;13,86;163,76
03020048;Redondesco;Mantova;1;1.214;11,85;5,64;42,61;29,90;7,33;21,94;29,15;149,93
03020050;Rivarolo Mantovano;Mantova;1;2.370;8,27;8,52;44,81;33,52;4,44;17,54;17,84;137,17
03020051;Rodigo;Mantova;1;5.171;;13,82;32,08;28,87;1,97;5,81;1,75;85,27
03020052;Roncoferraro;Mantova;1;6.899;6,31;4,89;45,59;34,11;5,40;22,41;11,05;131,77
03020053;Roverbella;Mantova;1;8.689;5,92;6,54;37,67;29,15;7,73;23,65;10,43;129,26
03020054;Sabbioneta;Mantova;1;4.097;8,39;6,90;52,91;37,61;3,59;27,61;11,92;151,56
03020055;San Benedetto Po;Mantova;1;6.688;17,64;19,85;;42,19;16,60;28,49;23,88;149,27
03020056;San Giacomo delle Segnate;Mantova;1;1.514;11,96;4,87;37,05;31,53;9,76;28,01;11,46;136,76
03020057;San Giorgio Bigarello (gia' di Mantova);Mantova;1;11.849;5,72;5,55;51,32;30,62;7,28;25,78;13,75;142,17
03020058;San Giovanni del Dosso;Mantova;1;1.246;7,47;3,78;32,66;30,55;2,09;38,11;14,08;131,94
03020059;San Martino dall'Argine;Mantova;1;1.582;11,03;5,24;45,25;31,47;17,90;33,19;11,54;161,48
03020060;Schivenoglia;Mantova;1;1.071;9,82;8,55;46,29;34,79;;22,85;37,86;162,47
03020061;Sermide;Mantova;1;7.089;6,65;7,09;48,06;35,42;12,18;25,84;15,81;153,37
03020062;Serravalle a Po;Mantova;1;1.424;16,28;;50,53;19,09;;21,27;11,21;121,12
03020063;Solferino;Mantova;1;2.597;6,37;3,60;37,07;26,11;0,19;27,13;9,41;112,15
03020064;Sustinente;Mantova;1;1.925;9,27;;49,78;22,13;;19,50;15,29;118,92
03020065;Suzzara;Mantova;1;21.157;9,09;5,44;41,68;31,59;11,77;22,07;14,11;138,81
03020066;Viadana;Mantova;1;19.944;12,68;6,69;60,96;15,10;9,41;18,48;3,67;127,96
03020068;Villimpenta;Mantova;1;2.132;12,27;;60,42;21,94;16,38;28,38;14,77;157,12
03020070;Volta Mantovana;Mantova;1;7.228;8,34;7,03;41,44;31,39;3,61;22,76;13,25;131,64
